bin_seq	mm10_forebrain_embryo_d11.5_PE_bio1_ENCLB512IZL_1	mm10_forebrain_embryo_d11.5_PE_bio2_ENCLB477WAK_1	mm10_forebrain_embryo_d12.5_PE_bio1_ENCLB949MHR_1	mm10_forebrain_embryo_d12.5_PE_bio2_ENCLB124JXC_1	mm10_forebrain_embryo_d13.5_PE_bio1_ENCLB429FVW_1	mm10_forebrain_embryo_d13.5_PE_bio2_ENCLB589ZDE_1	mm10_forebrain_embryo_d14.5_PE_bio1_ENCLB252ZLC_1	mm10_forebrain_embryo_d14.5_PE_bio2_ENCLB312MJN_1	mm10_forebrain_embryo_d15.5_PE_bio1_ENCLB476DGD_1	mm10_forebrain_embryo_d15.5_PE_bio2_ENCLB997YQF_1	mm10_forebrain_embryo_d16.5_PE_bio1_ENCLB194THE_1	mm10_forebrain_embryo_d16.5_PE_bio2_ENCLB055ONH_1	mm10_forebrain_postnatal_d0_PE_bio1_ENCLB042MOW_1	mm10_forebrain_postnatal_d0_PE_bio2_ENCLB558DNK_1	mm10_hindbrain_embryo_d11.5_PE_bio1_ENCLB044YJH_1	mm10_hindbrain_embryo_d11.5_PE_bio2_ENCLB819YMR_1	mm10_hindbrain_embryo_d12.5_PE_bio1_ENCLB264QMJ_1	mm10_hindbrain_embryo_d12.5_PE_bio2_ENCLB790VLV_1	mm10_hindbrain_embryo_d13.5_PE_bio1_ENCLB079ZQQ_1	mm10_hindbrain_embryo_d13.5_PE_bio2_ENCLB558GZX_1	mm10_hindbrain_embryo_d16.5_PE_bio1_ENCLB383AFC_1	mm10_hindbrain_embryo_d16.5_PE_bio2_ENCLB478RAK_1	mm10_hindbrain_postnatal_d0_PE_bio1_ENCLB625SZP_1	mm10_hindbrain_postnatal_d0_PE_bio2_ENCLB962LKQ_1	mm10_intestine_embryo_d14.5_PE_bio1_ENCLB069VWJ_1	mm10_intestine_embryo_d14.5_PE_bio2_ENCLB325XDP_1	mm10_intestine_embryo_d15.5_PE_bio1_ENCLB298CHP_1	mm10_intestine_embryo_d15.5_PE_bio2_ENCLB594LAJ_1	mm10_intestine_embryo_d16.5_PE_bio1_ENCLB448PET_1	mm10_intestine_embryo_d16.5_PE_bio2_ENCLB539OPC_1	mm10_intestine_postnatal_d0_PE_bio1_ENCLB362STB_1	mm10_intestine_postnatal_d0_PE_bio2_ENCLB199HRA_1	mm10_kidney_embryo_15.5_PE_bio1_ENCLB874ZPR_1	mm10_kidney_embryo_15.5_PE_bio2_ENCLB024QLK_1	mm10_kidney_embryo_16.5_PE_bio1_ENCLB553FWL_1	mm10_kidney_embryo_16.5_PE_bio2_ENCLB698MZX_1	mm10_liver_embryo_d11.5_PE_bio1_ENCLB441LCB_1	mm10_liver_embryo_d11.5_PE_bio2_ENCLB479OGV_1	mm10_liver_embryo_d12.5_PE_bio1_ENCLB774WKA_1	mm10_liver_embryo_d12.5_PE_bio2_ENCLB090ADG_1	mm10_liver_embryo_d14.5_PE_bio1_ENCLB200ODB_1	mm10_liver_embryo_d14.5_PE_bio2_ENCLB555EYH_1	mm10_liver_postnatal_d0_PE_bio1_ENCLB303HHQ_1	mm10_liver_postnatal_d0_PE_bio2_ENCLB282VPH_1	mm10_lung_embryo_d14.5_PE_bio1_ENCLB517ADM_1	mm10_lung_embryo_d14.5_PE_bio2_ENCLB224FWZ_1	mm10_lung_postnatal_PE_bio1_ENCLB080OEI_1	mm10_lung_postnatal_PE_bio2_ENCLB071NVJ_1	mm10_midbrain_embryo_d11.5_PE_bio1_ENCLB534QZD_1	mm10_midbrain_embryo_d11.5_PE_bio2_ENCLB664GGY_1	mm10_midbrain_embryo_d13.5_PE_bio1_ENCLB091EMS_1	mm10_midbrain_embryo_d13.5_PE_bio2_ENCLB849TXF_1	mm10_midbrain_embryo_d15.5_PE_bio1_ENCLB738SGH_1	mm10_midbrain_embryo_d15.5_PE_bio2_ENCLB782TSA_1	mm10_midbrain_embryo_d16.5_PE_bio1_ENCLB277UUA_1	mm10_midbrain_embryo_d16.5_PE_bio2_ENCLB488AGB_1	mm10_neural_tube_embryo_PE_bio1_ENCLB448BWJ_1	mm10_neural_tube_embryo_PE_bio2_ENCLB671DSC_1	mm10_stomach_embryo_d14.5_PE_bio1_ENCLB880WNY_1	mm10_stomach_embryo_d14.5_PE_bio2_ENCLB322JPD_1	mm10_stomach_postnatal_PE_bio1_ENCLB490MGZ_1	mm10_stomach_postnatal_PE_bio2_ENCLB105JML_1
74	0.13179916318	0.134228187919	0.110909090909	0.11345646438	0.106481481481	0.0656934306569	0.0945945945946	0.0680100755668	0.121783876501	0.0765832106038	0.061744966443	0.0799522673031	0.0297131147541	0.139726027397	0.103646833013	0.128	0.118161925602	0.139784946237	0.139433551198	0.144495412844	0.0385852090032	0.0607344632768	0.0876865671642	0.0531609195402	0.174785100287	0.170984455959	0.063599458728	0.0817438692098	0.098643649815	0.0617608409987	0.145390070922	0.106776180698	0.137931034483	0.0647359454855	0.105714285714	0.174	0.13475177305	0.19014084507	0.122317596567	0.200514138817	0.251677852349	0.125284738041	0.0884353741497	0.117543859649	0.104060913706	0.111380145278	0.101750547046	0.0582857142857	0.0610169491525	0.161572052402	0.0655462184874	0.112745098039	0.0456852791878	0.133333333333	0.134301270417	0.0801886792453	0.0558659217877	0.219047619048	0.223577235772	0.133630289532	0.168539325843	0.137393767705
75	0.0564853556485	0.0872483221477	0.118181818182	0.129287598945	0.0817901234568	0.0583941605839	0.137065637066	0.0969773299748	0.121783876501	0.123711340206	0.0375838926174	0.0322195704057	0.093237704918	0.0493150684932	0.0729366602687	0.088	0.133479212254	0.150537634409	0.16339869281	0.0619266055046	0.0739549839228	0.118644067797	0.14552238806	0.0933908045977	0.212034383954	0.0932642487047	0.127198917456	0.115803814714	0.112207151665	0.109067017083	0.101063829787	0.145790554415	0.159003831418	0.0596252129472	0.0671428571429	0.14	0.163120567376	0.129107981221	0.169527896996	0.154241645244	0.167785234899	0.102505694761	0.091156462585	0.105263157895	0.0494923857868	0.18401937046	0.0656455142232	0.106285714286	0.133898305085	0.106986899563	0.0655462184874	0.127450980392	0.10152284264	0.0838709677419	0.059891107078	0.0801886792453	0.0744878957169	0.196825396825	0.325203252033	0.0712694877506	0.158908507223	0.0977337110482
76	0.0857740585774	0.111856823266	0.0781818181818	0.189973614776	0.0447530864198	0.0934306569343	0.0926640926641	0.0491183879093	0.0789022298456	0.0986745213549	0.0979865771812	0.0704057279236	0.0512295081967	0.041095890411	0.0959692898273	0.202666666667	0.150984682713	0.120430107527	0.119825708061	0.0871559633028	0.110932475884	0.0748587570621	0.141791044776	0.102011494253	0.126074498567	0.113989637306	0.106901217862	0.0871934604905	0.0616522811344	0.0998685939553	0.150709219858	0.158110882957	0.107279693487	0.146507666099	0.0357142857143	0.078	0.189125295508	0.215962441315	0.0987124463519	0.185089974293	0.191275167785	0.134396355353	0.12925170068	0.0736842105263	0.0723350253807	0.18401937046	0.112691466083	0.096	0.0796610169492	0.0829694323144	0.127731092437	0.0767973856209	0.123519458545	0.0860215053763	0.0762250453721	0.155660377358	0.102420856611	0.0984126984127	0.317073170732	0.149220489978	0.123595505618	0.0594900849858
77	0.161087866109	0.143176733781	0.0745454545455	0.189973614776	0.106481481481	0.0875912408759	0.0598455598456	0.0705289672544	0.065180102916	0.0559646539028	0.114093959732	0.0990453460621	0.0440573770492	0.0671232876712	0.149712092131	0.176	0.0722100656455	0.0989247311828	0.0588235294118	0.110091743119	0.123794212219	0.0423728813559	0.0783582089552	0.0617816091954	0.111747851003	0.194300518135	0.0622462787551	0.066757493188	0.10110974106	0.0565045992116	0.156028368794	0.110882956879	0.0727969348659	0.144804088586	0.118571428571	0.11	0.163120567376	0.164319248826	0.130901287554	0.19794344473	0.194630872483	0.120728929385	0.087074829932	0.135087719298	0.120558375635	0.174334140436	0.0875273522976	0.0605714285714	0.0966101694915	0.128820960699	0.121008403361	0.0408496732026	0.087986463621	0.139784946237	0.156079854809	0.162735849057	0.147113594041	0.155555555556	0.317073170732	0.160356347439	0.110754414125	0.121813031161
78	0.081589958159	0.125279642058	0.143636363636	0.0976253298153	0.108024691358	0.0467153284672	0.137065637066	0.0944584382872	0.101200686106	0.0633284241532	0.0523489932886	0.0513126491647	0.0768442622951	0.120547945205	0.124760076775	0.114666666667	0.113785557987	0.122580645161	0.0762527233115	0.153669724771	0.0659163987138	0.0875706214689	0.0876865671642	0.0775862068966	0.243553008596	0.199481865285	0.0771312584574	0.102179836512	0.0924784217016	0.107752956636	0.0851063829787	0.121149897331	0.095785440613	0.120954003407	0.104285714286	0.136	0.146572104019	0.169014084507	0.154506437768	0.13881748072	0.171140939597	0.148063781321	0.0761904761905	0.10701754386	0.0774111675127	0.0944309927361	0.0711159737418	0.113142857143	0.106779661017	0.155021834061	0.0504201680672	0.106209150327	0.0423011844332	0.12688172043	0.13611615245	0.134433962264	0.0819366852886	0.184126984127	0.280487804878	0.138084632517	0.154093097913	0.118980169972
79	0.071129707113	0.0715883668904	0.116363636364	0.118733509235	0.0848765432099	0.0700729927007	0.129343629344	0.0554156171285	0.138936535163	0.0957290132548	0.0375838926174	0.0477326968974	0.0573770491803	0.0657534246575	0.0806142034549	0.0906666666667	0.124726477024	0.131182795699	0.126361655773	0.133027522936	0.0418006430868	0.111581920904	0.158582089552	0.110632183908	0.234957020057	0.147668393782	0.0974289580514	0.0980926430518	0.0530209617756	0.111695137976	0.0957446808511	0.172484599589	0.141762452107	0.0783645655877	0.0985714285714	0.162	0.177304964539	0.218309859155	0.137339055794	0.18766066838	0.197986577181	0.125284738041	0.0789115646259	0.0859649122807	0.0482233502538	0.0847457627119	0.0940919037199	0.0845714285714	0.0677966101695	0.0655021834061	0.0773109243697	0.109477124183	0.0846023688663	0.113978494624	0.0762250453721	0.0849056603774	0.0595903165736	0.219047619048	0.211382113821	0.193763919822	0.130016051364	0.0722379603399
80	0.110878661088	0.13870246085	0.0490909090909	0.187335092348	0.0524691358025	0.115328467153	0.0926640926641	0.0377833753149	0.0874785591767	0.107511045655	0.0885906040268	0.0692124105012	0.0502049180328	0.041095890411	0.119001919386	0.138666666667	0.140043763676	0.0731182795699	0.156862745098	0.0321100917431	0.0980707395498	0.0635593220339	0.126865671642	0.073275862069	0.255014326648	0.10103626943	0.0784844384303	0.0599455040872	0.0900123304562	0.0893561103811	0.109929078014	0.131416837782	0.145593869732	0.0494037478705	0.0585714285714	0.186	0.179669030733	0.147887323944	0.163090128755	0.179948586118	0.228187919463	0.132118451025	0.110204081633	0.138596491228	0.0748730964467	0.164648910412	0.062363238512	0.0754285714286	0.0864406779661	0.0720524017467	0.124369747899	0.109477124183	0.0964467005076	0.0838709677419	0.0417422867514	0.0495283018868	0.0614525139665	0.168253968254	0.247967479675	0.086859688196	0.105939004815	0.0736543909348
81	0.102510460251	0.167785234899	0.0836363636364	0.200527704485	0.103395061728	0.0686131386861	0.0482625482625	0.0919395465995	0.0548885077187	0.0677466863034	0.119463087248	0.0704057279236	0.0665983606557	0.0835616438356	0.0729366602687	0.186666666667	0.0787746170678	0.0774193548387	0.100217864924	0.0733944954128	0.130225080386	0.0550847457627	0.0764925373134	0.0603448275862	0.272206303725	0.139896373057	0.0514208389716	0.0885558583106	0.0924784217016	0.0735873850197	0.102836879433	0.082135523614	0.107279693487	0.120954003407	0.04	0.128	0.146572104019	0.169014084507	0.1330472103	0.125964010283	0.167785234899	0.154897494305	0.091156462585	0.114035087719	0.0926395939086	0.145278450363	0.0864332603939	0.102857142857	0.130508474576	0.172489082969	0.10756302521	0.0588235294118	0.093062605753	0.0623655913978	0.0871143375681	0.143867924528	0.130353817505	0.0984126984127	0.292682926829	0.0645879732739	0.170144462279	0.124645892351
82	0.110878661088	0.102908277405	0.145454545455	0.105540897098	0.0848765432099	0.0481751824818	0.127413127413	0.0755667506297	0.0789022298456	0.0456553755523	0.0523489932886	0.0477326968974	0.0358606557377	0.132876712329	0.0767754318618	0.141333333333	0.0722100656455	0.122580645161	0.0544662309368	0.153669724771	0.0948553054662	0.0776836158192	0.0634328358209	0.10775862069	0.140401146132	0.186528497409	0.085250338295	0.103542234332	0.0764488286067	0.095926412615	0.0957446808511	0.151950718686	0.0574712643678	0.114139693356	0.118571428571	0.07	0.158392434988	0.180751173709	0.152360515021	0.164524421594	0.184563758389	0.141230068337	0.11156462585	0.0859649122807	0.0736040609137	0.208232445521	0.0875273522976	0.0777142857143	0.0864406779661	0.14192139738	0.0789915966387	0.0653594771242	0.0406091370558	0.105376344086	0.130671506352	0.167452830189	0.0912476722533	0.152380952381	0.317073170732	0.138084632517	0.138041733547	0.130311614731
83	0.0627615062762	0.0671140939597	0.0927272727273	0.10290237467	0.0848765432099	0.0744525547445	0.135135135135	0.0554156171285	0.0909090909091	0.110456553756	0.0281879194631	0.0429594272076	0.0594262295082	0.0849315068493	0.145873320537	0.101333333333	0.155361050328	0.124731182796	0.106753812636	0.204128440367	0.0707395498392	0.0847457627119	0.151119402985	0.0862068965517	0.100286532951	0.183937823834	0.110960757781	0.0708446866485	0.0665844636252	0.105124835742	0.16134751773	0.156057494867	0.0842911877395	0.127768313458	0.127142857143	0.09	0.19621749409	0.161971830986	0.12660944206	0.174807197943	0.221476510067	0.111617312073	0.0761904761905	0.154385964912	0.0520304568528	0.118644067797	0.0459518599562	0.072	0.0542372881356	0.0938864628821	0.0487394957983	0.119281045752	0.0693739424704	0.152688172043	0.128856624319	0.143867924528	0.0707635009311	0.171428571429	0.247967479675	0.180400890869	0.113964686998	0.0920679886686
84	0.0962343096234	0.129753914989	0.0581818181818	0.208443271768	0.054012345679	0.112408759124	0.11583011583	0.0642317380353	0.0977701543739	0.108983799705	0.0791946308725	0.0859188544153	0.0727459016393	0.0547945205479	0.0729366602687	0.106666666667	0.161925601751	0.141935483871	0.130718954248	0.142201834862	0.048231511254	0.0494350282486	0.143656716418	0.0488505747126	0.223495702006	0.108808290155	0.0784844384303	0.0422343324251	0.0924784217016	0.053876478318	0.11170212766	0.100616016427	0.134099616858	0.0664395229983	0.0985714285714	0.15	0.151300236407	0.154929577465	0.148068669528	0.182519280206	0.218120805369	0.120728929385	0.0897959183673	0.0947368421053	0.0697969543147	0.0823244552058	0.112691466083	0.0834285714286	0.125423728814	0.0720524017467	0.102521008403	0.112745098039	0.106598984772	0.103225806452	0.043557168784	0.110849056604	0.0521415270019	0.184126984127	0.146341463415	0.153674832962	0.128410914928	0.109065155807
85	0.161087866109	0.127516778523	0.0872727272727	0.184696569921	0.0802469135802	0.043795620438	0.046332046332	0.108312342569	0.0583190394511	0.0868924889543	0.104697986577	0.0656324582339	0.0327868852459	0.0767123287671	0.0671785028791	0.165333333333	0.0787746170678	0.0881720430108	0.130718954248	0.0596330275229	0.0771704180064	0.0579096045198	0.0634328358209	0.0775862068966	0.200573065903	0.0932642487047	0.0676589986468	0.0940054495913	0.0875462392109	0.0880420499343	0.108156028369	0.133470225873	0.147509578544	0.076660988075	0.0414285714286	0.148	0.10401891253	0.173708920188	0.135193133047	0.164524421594	0.167785234899	0.125284738041	0.091156462585	0.110526315789	0.111675126904	0.111380145278	0.0776805251641	0.0822857142857	0.0864406779661	0.133187772926	0.134453781513	0.0539215686275	0.103214890017	0.058064516129	0.049001814882	0.0518867924528	0.0558659217877	0.136507936508	0.252032520325	0.104677060134	0.144462279294	0.127478753541
86	0.138075313808	0.0984340044743	0.127272727273	0.11345646438	0.108024691358	0.0510948905109	0.0559845559846	0.0541561712846	0.0463121783877	0.0353460972018	0.0765100671141	0.0310262529833	0.0799180327869	0.123287671233	0.138195777351	0.184	0.0634573304158	0.0602150537634	0.0871459694989	0.0825688073394	0.114147909968	0.0889830508475	0.0578358208955	0.0962643678161	0.206303724928	0.176165803109	0.121786197564	0.100817438692	0.0468557336621	0.116951379763	0.152482269504	0.151950718686	0.130268199234	0.14139693356	0.0585714285714	0.148	0.146572104019	0.119718309859	0.109442060086	0.177377892031	0.194630872483	0.118451025057	0.0802721088435	0.110526315789	0.100253807107	0.176755447942	0.0634573304158	0.0537142857143	0.0508474576271	0.157205240175	0.0756302521008	0.047385620915	0.0642978003384	0.0795698924731	0.145190562613	0.127358490566	0.102420856611	0.0984126984127	0.284552845528	0.0801781737194	0.154093097913	0.0934844192635
87	0.0794979079498	0.0850111856823	0.0909090909091	0.0949868073879	0.0972222222222	0.0963503649635	0.125482625483	0.0415617128463	0.125214408233	0.0648011782032	0.061744966443	0.0787589498807	0.0717213114754	0.0712328767123	0.0921305182342	0.128	0.137855579869	0.148387096774	0.041394335512	0.162844036697	0.114147909968	0.0762711864407	0.123134328358	0.0545977011494	0.214899713467	0.19689119171	0.0811907983762	0.0544959128065	0.107274969174	0.0788436268068	0.132978723404	0.129363449692	0.0613026819923	0.137989778535	0.111428571429	0.168	0.177304964539	0.178403755869	0.141630901288	0.18766066838	0.228187919463	0.132118451025	0.102040816327	0.119298245614	0.0571065989848	0.205811138015	0.117067833698	0.107428571429	0.123728813559	0.0873362445415	0.0689075630252	0.104575163399	0.0389170896785	0.159139784946	0.121597096189	0.134433962264	0.109869646182	0.177777777778	0.308943089431	0.13140311804	0.149277688604	0.0835694050992
88	0.0627615062762	0.129753914989	0.0654545454545	0.153034300792	0.054012345679	0.0919708029197	0.11583011583	0.0818639798489	0.125214408233	0.111929307806	0.0590604026846	0.107398568019	0.046106557377	0.0452054794521	0.0499040307102	0.0986666666667	0.153172866521	0.139784946237	0.0915032679739	0.137614678899	0.0627009646302	0.0437853107345	0.169776119403	0.0804597701149	0.10888252149	0.168393782383	0.0757780784844	0.08310626703	0.0863131935882	0.0551905387648	0.0975177304965	0.112936344969	0.0900383141762	0.0715502555366	0.111428571429	0.092	0.174940898345	0.194835680751	0.143776824034	0.156812339332	0.167785234899	0.141230068337	0.0843537414966	0.0824561403509	0.0621827411168	0.17191283293	0.0590809628009	0.08	0.106779661017	0.0545851528384	0.0957983193277	0.112745098039	0.0964467005076	0.137634408602	0.0852994555354	0.160377358491	0.0651769087523	0.206349206349	0.333333333333	0.169265033408	0.131621187801	0.0793201133144
89	0.175732217573	0.143176733781	0.123636363636	0.187335092348	0.0941358024691	0.0510948905109	0.0791505791506	0.0818639798489	0.0668953687822	0.106038291605	0.11677852349	0.0429594272076	0.031762295082	0.0712328767123	0.120921305182	0.146666666667	0.0984682713348	0.0881720430108	0.187363834423	0.137614678899	0.0337620578778	0.0988700564972	0.0746268656716	0.0991379310345	0.134670487106	0.0984455958549	0.116373477673	0.0803814713896	0.0604192355117	0.124835742444	0.120567375887	0.151950718686	0.162835249042	0.0511073253833	0.0628571428571	0.062	0.132387706856	0.119718309859	0.113733905579	0.179948586118	0.144295302013	0.102505694761	0.0843537414966	0.128070175439	0.0977157360406	0.0871670702179	0.0678336980306	0.0605714285714	0.0610169491525	0.159388646288	0.127731092437	0.0915032679739	0.108291032149	0.131182795699	0.0308529945554	0.125	0.0465549348231	0.228571428571	0.146341463415	0.146993318486	0.110754414125	0.0991501416431
90	0.152719665272	0.111856823266	0.118181818182	0.10290237467	0.125	0.0686131386861	0.0366795366795	0.0591939546599	0.0531732418525	0.0486008836524	0.0912751677852	0.0441527446301	0.0625	0.1	0.0959692898273	0.165333333333	0.0853391684902	0.0623655913978	0.139433551198	0.0550458715596	0.104501607717	0.100282485876	0.0652985074627	0.0747126436782	0.212034383954	0.0880829015544	0.104194857916	0.0722070844687	0.103575832306	0.109067017083	0.186170212766	0.168377823409	0.120689655172	0.131175468484	0.0514285714286	0.172	0.174940898345	0.166666666667	0.171673819742	0.172236503856	0.191275167785	0.150341685649	0.0829931972789	0.0824561403509	0.0939086294416	0.09200968523	0.0962800875274	0.0971428571429	0.110169491525	0.139737991266	0.0789915966387	0.0424836601307	0.0592216582064	0.0688172043011	0.101633393829	0.0660377358491	0.0856610800745	0.133333333333	0.182926829268	0.124721603563	0.104333868379	0.0963172804533
91	0.0774058577406	0.0939597315436	0.0654545454545	0.0633245382586	0.0694444444444	0.116788321168	0.131274131274	0.0692695214106	0.133790737564	0.0736377025037	0.0577181208054	0.0787589498807	0.0389344262295	0.0520547945205	0.084452975048	0.157333333333	0.120350109409	0.131182795699	0.082788671024	0.0825688073394	0.0932475884244	0.0621468926554	0.115671641791	0.0531609195402	0.203438395415	0.217616580311	0.063599458728	0.0613079019074	0.106041923551	0.0604467805519	0.118794326241	0.11909650924	0.0766283524904	0.117546848382	0.111428571429	0.144	0.200945626478	0.178403755869	0.137339055794	0.156812339332	0.171140939597	0.123006833713	0.0979591836735	0.114035087719	0.0520304568528	0.188861985472	0.0503282275711	0.0742857142857	0.0813559322034	0.0502183406114	0.0521008403361	0.116013071895	0.0456852791878	0.0623655913978	0.132486388385	0.127358490566	0.124767225326	0.0730158730159	0.321138211382	0.0645879732739	0.14606741573	0.0623229461756
92	0.0669456066946	0.0917225950783	0.0690909090909	0.176781002639	0.0385802469136	0.0656934306569	0.104247104247	0.0906801007557	0.123499142367	0.100147275405	0.0630872483221	0.0656324582339	0.0665983606557	0.0534246575342	0.0959692898273	0.0986666666667	0.137855579869	0.124731182796	0.0893246187364	0.153669724771	0.0707395498392	0.0466101694915	0.149253731343	0.0919540229885	0.223495702006	0.199481865285	0.0920162381597	0.117166212534	0.0653514180025	0.0998685939553	0.122340425532	0.160164271047	0.0747126436782	0.0868824531516	0.127142857143	0.156	0.127659574468	0.1220657277	0.118025751073	0.172236503856	0.147651006711	0.175398633257	0.091156462585	0.0964912280702	0.0824873096447	0.142857142857	0.0919037199125	0.0708571428571	0.0525423728814	0.0676855895197	0.132773109244	0.0947712418301	0.0846023688663	0.141935483871	0.0943738656987	0.139150943396	0.0949720670391	0.190476190476	0.284552845528	0.153674832962	0.131621187801	0.110481586402
93	0.144351464435	0.129753914989	0.134545454545	0.187335092348	0.118827160494	0.0700729927007	0.0559845559846	0.0579345088161	0.0909090909091	0.0751104565538	0.0993288590604	0.0405727923628	0.0563524590164	0.101369863014	0.0690978886756	0.133333333333	0.074398249453	0.0903225806452	0.126361655773	0.142201834862	0.040192926045	0.0734463276836	0.0727611940299	0.0775862068966	0.080229226361	0.121761658031	0.105548037889	0.0885558583106	0.0838471023428	0.120893561104	0.141843971631	0.188911704312	0.132183908046	0.06132879046	0.08	0.112	0.174940898345	0.201877934272	0.145922746781	0.172236503856	0.174496644295	0.116173120729	0.11156462585	0.0842105263158	0.106598984772	0.154963680387	0.0601750547046	0.0914285714286	0.103389830508	0.150655021834	0.102521008403	0.047385620915	0.108291032149	0.113978494624	0.0471869328494	0.125	0.0409683426443	0.2	0.174796747967	0.198218262806	0.120385232745	0.116147308782
94	0.125523012552	0.127516778523	0.0727272727273	0.0817941952507	0.0771604938272	0.0934306569343	0.0405405405405	0.0591939546599	0.0703259005146	0.0353460972018	0.055033557047	0.0835322195704	0.030737704918	0.0821917808219	0.0671785028791	0.144	0.0656455142232	0.103225806452	0.126361655773	0.0894495412844	0.0980707395498	0.0776836158192	0.0970149253731	0.0862068965517	0.143266475645	0.126943005181	0.0446549391069	0.0599455040872	0.113440197287	0.0670170827858	0.104609929078	0.129363449692	0.134099616858	0.129471890971	0.0642857142857	0.086	0.177304964539	0.129107981221	0.141630901288	0.167095115681	0.197986577181	0.145785876993	0.0897959183673	0.122807017544	0.0697969543147	0.0750605326877	0.089715536105	0.0697142857143	0.0847457627119	0.061135371179	0.0487394957983	0.0571895424837	0.0524534686971	0.0924731182796	0.0834845735027	0.0801886792453	0.0856610800745	0.111111111111	0.166666666667	0.104677060134	0.15569823435	0.056657223796
95	0.081589958159	0.0961968680089	0.0781818181818	0.137203166227	0.0570987654321	0.0554744525547	0.137065637066	0.0969773299748	0.0994854202401	0.0986745213549	0.0335570469799	0.0847255369928	0.0727459016393	0.0452054794521	0.142034548944	0.114666666667	0.146608315098	0.174193548387	0.0762527233115	0.0665137614679	0.096463022508	0.0579096045198	0.158582089552	0.120689655172	0.200573065903	0.165803108808	0.10148849797	0.106267029973	0.0702836004932	0.0998685939553	0.148936170213	0.17453798768	0.10153256705	0.112436115843	0.118571428571	0.12	0.120567375887	0.180751173709	0.167381974249	0.164524421594	0.194630872483	0.113895216401	0.130612244898	0.10350877193	0.0596446700508	0.125907990315	0.0776805251641	0.0948571428571	0.101694915254	0.100436681223	0.127731092437	0.0980392156863	0.0609137055838	0.0709677419355	0.114337568058	0.0990566037736	0.109869646182	0.120634920635	0.288617886179	0.0846325167038	0.14606741573	0.114730878187
96	0.165271966527	0.116331096197	0.112727272727	0.11345646438	0.108024691358	0.0700729927007	0.0926640926641	0.0491183879093	0.0720411663808	0.126656848306	0.096644295302	0.0584725536993	0.0420081967213	0.0986301369863	0.063339731286	0.088	0.105032822757	0.094623655914	0.0871459694989	0.123853211009	0.056270096463	0.0932203389831	0.100746268657	0.058908045977	0.131805157593	0.137305699482	0.10148849797	0.0762942779292	0.0924784217016	0.0919842312746	0.132978723404	0.156057494867	0.0977011494253	0.0681431005111	0.0671428571429	0.132	0.193853427896	0.171361502347	0.150214592275	0.177377892031	0.167785234899	0.125284738041	0.0721088435374	0.101754385965	0.11421319797	0.150121065375	0.0831509846827	0.0674285714286	0.0745762711864	0.124454148472	0.0974789915966	0.0702614379085	0.104906937394	0.148387096774	0.0399274047187	0.11320754717	0.0409683426443	0.168253968254	0.284552845528	0.164810690423	0.130016051364	0.106232294618
97	0.0836820083682	0.0335570469799	0.0745454545455	0.0844327176781	0.0725308641975	0.0832116788321	0.03861003861	0.0869017632242	0.0771869639794	0.0486008836524	0.0604026845638	0.101431980907	0.0758196721311	0.0684931506849	0.120921305182	0.170666666667	0.10284463895	0.0838709677419	0.119825708061	0.105504587156	0.0691318327974	0.069209039548	0.0951492537313	0.0790229885057	0.0916905444126	0.103626943005	0.0825439783491	0.111716621253	0.0678175092478	0.0604467805519	0.145390070922	0.149897330595	0.149425287356	0.0902896081772	0.06	0.096	0.156028368794	0.166666666667	0.171673819742	0.12853470437	0.184563758389	0.132118451025	0.0897959183673	0.0982456140351	0.0418781725888	0.106537530266	0.0667396061269	0.0971428571429	0.0898305084746	0.0829694323144	0.0621848739496	0.0571895424837	0.0473773265651	0.105376344086	0.0798548094374	0.13679245283	0.0614525139665	0.149206349206	0.186991869919	0.167037861915	0.121990369181	0.0977337110482
98	0.110878661088	0.109619686801	0.103636363636	0.126649076517	0.070987654321	0.0554744525547	0.117760617761	0.0377833753149	0.109777015437	0.0927835051546	0.0697986577181	0.0489260143198	0.0368852459016	0.0698630136986	0.0614203454894	0.0826666666667	0.153172866521	0.12688172043	0.0588235294118	0.0688073394495	0.0852090032154	0.0805084745763	0.132462686567	0.058908045977	0.189111747851	0.134715025907	0.0866035182679	0.0681198910082	0.103575832306	0.0998685939553	0.136524822695	0.164271047228	0.0670498084291	0.102214650767	0.1	0.086	0.163120567376	0.18544600939	0.141630901288	0.182519280206	0.187919463087	0.127562642369	0.0857142857143	0.119298245614	0.110406091371	0.116222760291	0.0962800875274	0.0685714285714	0.113559322034	0.10480349345	0.100840336134	0.0964052287582	0.0913705583756	0.111827956989	0.105263157895	0.0896226415094	0.104283054004	0.114285714286	0.252032520325	0.0801781737194	0.121990369181	0.0906515580737
